ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err
NORTH,North Energy,Energy,1.72,1.65,1.72,12,,201.67,0.0,0.1505,0.2647,0.1169,0.2741,0252,Financial Services,3.0,"North Energy ASA does not have significant operations. Previously, it was engaged in the exploration, development, and production of oil and gas in the Norwegian continental shelf. The company was founded in 2007 and is headquartered in Oslo, Norway.",Oslo,47 22 01 79 50,Norway,[],http://www.northenergy.no,1.0,Tjuvholmen allÃ© 3,Asset Management,1.72,1.72,1.3260145,0.17441861,,,1.72,,211408.0,,1.72,1.4361764,0.3,1.72,,211408.0,,,,0.3,1559088000.0,1.023228,,,1.645,4.0,NOK,40675.0,,,,201673440.0,,,134165.0,228.39574,1.645,1.715,,3094400.0,40675.0,1.72,-1.8494624,,,0.9,1.645,False,0.22899999999999998,1019800.0,1.72,OSL,NORTH ENERGY ASA,North Energy ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NORTH.OL,finmb_53162324,no_market,,-18.262,,0.0,0.826,,,-0.93,,117252000.0,,,2.252,,,,1577750400.0,0.0,-66068000.0,-0.593,,,0.7637655,0.54482,1640908800.0,1585612800.0,,,46214715.0,-16125260.0,,,,,,,,,,,,,,https://logo.clearbit.com/northenergy.no,,,,,,,3e9514d3-4df0-35ae-a53c-9645c2c7d74c,
NODL,Northern Drilling,Energy,6.59,6.27,6.59,10,,106.32,-0.013500000000000002,0.0362,0.0297,-0.6809000000000001,-0.7766,HM 08,Energy,2.0,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.northerndrillingltd.com,1.0,Par La Ville Place,Oil & Gas Drilling,6.68,6.69,6.582789999999999,,0.0,,6.69,,40033.0,,6.68,6.347059,,6.69,,40033.0,,,,,,2.667612,,,6.16,2.0,NOK,7217.0,,,,106316472.0,,,99264.0,4.596077999999999,6.16,6.59,,0.0,7217.0,33.5,-24.407408,,,2.1,6.27,False,,0.0,6.69,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,NODL.OL,finmb_423276374,no_market,,3.722,,-0.77883005,,-0.784168,,-0.27,,16133000.0,,,15.705,,,,1577750400.0,0.7500399999999999,-18016000.0,-0.182,,,0.4196116,0.39400002,1640908800.0,1585612800.0,,,8754259.0,86088552.0,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,14th Par La Ville Road,,,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
NOL,Northern Ocean Ltd.,Energy,7.47,7.4,7.46,5,,476.6,0.0013,-0.0158,0.3963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRS,Norway Royal Salmon,Consumer staples,232.4,232.2,232.6,142,,9974.33,-0.0178,0.0468,0.0506,-0.0085,0.2027,7414,Consumer Defensive,175.0,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1.0,Ferjemannsveien 10,Farm Products,236.6,230.0,223.53702,0.010456466,0.6852,,237.0,,13360.0,,236.6,228.22352999999998,2.474,230.0,,13360.0,,,,2.47,1591315200.0,0.002903,,,229.8,2.0,NOK,6991.0,,,,9965745152.0,,,28621.0,1.8558134999999998,229.8,232.4,,131900.0,6991.0,254.0,12.551352,,2.14,170.5,232.2,False,0.0105,42600.0,237.0,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRS.OL,finmb_22969855,no_market,,2.011,,0.22389999,26.962,0.16208255,,18.5,,42918800.0,,,76.735,,,,1577750400.0,0.14015999999999998,265951008.0,27.112,,,3.0259986,0.66208,1640908800.0,1585612800.0,,,13882894.0,10796424192.0,,1591315200.0,1:1,,,-0.73,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,PO Box 2608 Sentrum,8.564473,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NAS,Norwegian Air Shuttle,Industrials,1.33,1.33,1.33,2581,,4811.89,0.06,-0.0156,-0.5945,-0.9649,-0.958,1330,Industrials,9389.0,"Norwegian Air Shuttle ASA, together with its subsidiaries, provides scheduled and charter airline services in Norway and internationally. As of December 31, 2019, the company operated a total of 156 aircraft, whereas 65 owned and 101 leased aircrafts in approximately 500 routes to 150 destinations across Europe into North Africa, the Middle East, North America, South America, and South-East Asia. It is also involved in aircraft financing, leasing, and ownership activities; and commercial cargo activities, as well as handles crew services, airline operative support, administrative, ground handling services, and holiday packages through web portal. The company was founded in 1993 and is headquartered in Fornebu, Norway.",Fornebu,47 67 59 30 00,Norway,[],http://www.norwegian.com,1.0,OksenÃ¸yveien 3,Airlines,1.251,1.2695,9.959525,,0.0,,1.3755,,67536035.0,,1.251,2.3890147,,1.2695,,67536035.0,,,,,,1.308943,,,1.263,4.0,NOK,15303268.0,,,,4807100416.0,,,50706331.0,0.11045244,1.263,1.325,,,15303268.0,48.17,,,,1.2229999999999999,1.3259999999999998,False,,,1.3755,OSL,NORWEGIAN AIR SHUT,Norwegian Air Shuttle ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NAS.OL,finmb_9002664,no_market,,1.419,,-0.03712,16.665,-0.9619293999999999,,,,3628000000.0,,,25.074,,,,1577750400.0,0.28065999999999997,-1615399936.0,-12.63,,,0.052843586,0.10098,1640908800.0,1577750400.0,,,1738635491.0,61776601088.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegian.com,,,,,,,b01488e9-9c31-39e7-bf9d-d0da043e61bb,
NOR,Norwegian Energy Company,Energy,151.0,151.0,152.5,15,LP,3640.74,-0.0098,-0.0163,-0.0227,-0.3304,-0.3304,0158,Energy,29.0,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1.0,Nedre Vollgate 1,Oil & Gas E&P,152.5,151.5,158.54637,,0.0,,153.5,,4948.0,,152.5,152.94118,,151.5,,4948.0,,,,,,0.279907,,,151.0,2.0,NOK,1011.0,,,,3640745984.0,,,17695.0,7.5691185,151.0,152.5,,50000.0,1011.0,255.0,8.809802000000001,,,105.0,151.0,False,,200100.0,153.5,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOR.OL,finmb_24349084,no_market,,9.175,,0.43243000000000004,20.339000000000002,-0.29069770000000006,,17.14,,24110900.0,,,28.22,,,,1577750400.0,0.13282,208000000.0,9.777999999999999,,,5.3508153,0.026600001,1640908800.0,1585612800.0,,,5919351.0,4412972032.0,,1431648000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,,15.442831,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NOFI,Norwegian Finans Holding,Financials,72.35,72.25,72.35,802,,13507.37,-0.034,-0.0123,0.0049,-0.2408,0.2284,1364,Financial Services,85.0,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1.0,SnarÃ¸yveien 36,Banks—Regional,74.9,75.0,65.279854,0.04245661,0.0,,75.15,,547349.0,,74.9,70.55147,3.18,75.0,,547349.0,,,,,1588204800.0,1.5377459999999998,,,71.4,2.0,NOK,263297.0,,,,13507383296.0,,,394731.0,3.4368627,71.4,72.4,,795000.0,263297.0,102.8,6.761682,,,32.24,72.2,False,,50000.0,75.15,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NOFI.OL,finmb_47733558,no_market,,4.872,,0.50071996,,0.09583032,,10.7,,186695008.0,,,55.746,,,,1577750400.0,0.33036998,1967918976.0,10.571,,,1.297851,0.32112998,1640908800.0,1593475200.0,,,105417332.0,19147657216.0,,,,,,0.21899999999999997,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,6.8441963,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
NPRO,Norwegian Property,Real estate,11.65,11.25,11.6,2,,5750.74,0.0175,0.0356,-0.0372,-0.1578,0.0148,0250,Real Estate,51.0,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1.0,StÃ¸perigata 2,Real Estate Services,11.45,11.3,11.928478,0.012227074,0.3443,,11.65,,24383.0,,11.45,11.752941,0.14,11.3,,24383.0,,,,0.28,1581379200.0,0.545876,,,11.3,2.0,NOK,581.0,,,,5750742528.0,,,30942.0,2.9858477000000003,11.3,11.6,,361700.0,581.0,15.15,24.787232999999997,,,9.24,11.25,False,0.024500001,27100.0,11.65,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.879,,0.16937,21.898000000000003,-0.02136755,,0.47,,493625984.0,,,16.064,,,,1577750400.0,0.20047002,326200000.0,0.648,,,0.72522414,0.80237997,1640908800.0,1593475200.0,,,84182909.0,13248013312.0,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,,17.978394,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
NRC,NRC Group,Industrials,33.9,33.9,34.15,17,,2472.25,-0.0015,-0.0015,0.0195,-0.4015,-0.4158,1366,Industrials,1986.0,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,47 90 40 70 97,Norway,[],http://www.nrcgroup.com,1.0,Lysaker Torg 25,Railroads,33.95,33.6,31.066668,,0.0,,34.05,,38020.0,,33.95,32.942646,,33.6,,38020.0,,,,,1524182400.0,0.394308,,,33.6,2.0,NOK,2737.0,,,,2472249088.0,,,66158.0,0.39136443,33.6,34.15,,,2737.0,62.2,,,,18.8,33.9,False,,,34.05,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NRC.OL,finmb_876360,no_market,,0.5660000000000001,,-0.00602,33.722,-0.41965812,,,,72927696.0,,,38.059,,,,1577750400.0,0.34921002,-113000000.0,-0.682,,,0.8907224,0.20920999999999998,1640908800.0,1585612800.0,,,45703372.0,3574530304.0,,1384992000.0,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,,,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
NTS,NTS,Industrials,71.0,69.0,71.0,4,,8468.33,0.0143,0.029,0.0,0.201,0.1813,,,,,,,,,,1.0,,,70.0,69.0,66.471016,0.014285714,0.4688,,71.0,,2031.0,,70.0,70.10294,1.0,69.0,,2031.0,,,,1.0,1589414400.0,0.5906899999999999,,,69.0,2.0,NOK,808.0,,,,8468312064.0,,,3707.0,5.286226,69.0,71.0,,8300.0,808.0,80.0,11.21643,,1.26,46.0,69.0,False,0.0143,26300.0,71.0,OSL,NTS ASA,NTS ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,NTS.OL,finmb_49125655,no_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.222223,,,,,da6d1bd3-2722-396e-b1c0-ae95d62aa10c,"{'errno': 'ECONNREFUSED', 'code': 'ECONNREFUSED', 'syscall': 'connect', 'address': '87.248.100.212', 'port': 4080, 'statusCode': 500, 'statusText': 'ECONNREFUSED'}"
OBSERV,Observe Medical,Health care,14.35,14.15,14.35,5,,278.87,-0.0401,-0.0103,0.047400000000000005,0.3312,,0255,Healthcare,7.0,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://observemedical.com,1.0,Henrik Ibsensgate 90,Medical Devices,14.95,14.15,12.729683,,0.0,,14.85,,44004.0,,14.95,14.760294,,14.15,,44004.0,,,,,,,,,14.15,2.0,NOK,2696.0,,,,278872160.0,,,22267.0,1535.8341,14.15,14.35,,,2696.0,20.5,,,,5.902,13.8,False,,,14.85,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OBSERV.OL,finmb_638427790,no_market,,1423.431,,0.0,-17.697,inf,,,,19433600.0,,,0.9540000000000001,,,,1577750400.0,0.11623,-13250616.0,-0.8640000000000001,,,15.041929000000001,0.77686,1640908800.0,1585612800.0,,,5984410.0,258462304.0,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
OCY,Ocean Yield,Energy,22.7,22.7,22.75,190,,3975.97,-0.013,-0.0087,-0.0237,-0.4872,-0.4713000000000001,1366,Industrials,17.0,"Ocean Yield ASA, a ship owning company, invests in vessels on long-term charters in Norway. It operates through FPSO, Other Oil Service, Car Carriers, Container Vessels, Tankers, and Other Shipping segments. The company has a portfolio of 69 vessels in 8 various shipping segments chartered to counterparties that operate within shipping and oil-service. Ocean Yield ASA was founded in 2012 and is headquartered in Lysaker, Norway.",Lysaker,47 24 13 00 00,Norway,[],http://www.oceanyield.no,1.0,OksenOeyveien 10,Marine Shipping,23.0,23.0,27.1279,0.020956521999999998,,,23.3,,320463.0,,23.0,22.705883,0.48200000000000004,23.0,,320463.0,,,,4.5,1594598400.0,1.147502,,,22.6,2.0,NOK,63858.0,,,,3975995904.0,,,455551.0,13.644460999999998,22.6,22.75,,72600.0,63858.0,56.7,33.880596000000004,,11.03,19.8,22.65,False,0.195,493800.0,23.3,OSL,OCEAN YIELD ASA,Ocean Yield ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OCY.OL,finmb_212437935,no_market,,20.0,,-0.13520999,23.739,-0.5481335999999999,,0.67,,175154000.0,,,4.644,,,,1577750400.0,0.13294,-57400000.0,-0.27899999999999997,,,4.8880277,0.63466,1640908800.0,1593475200.0,,,63943066.0,5828035072.0,,,,,,2.135,,,,,,,,https://logo.clearbit.com/oceanyield.no,,,,,,,1b0c54d8-27d9-3009-a939-c558d4c1845e,
OTS,Oceanteam,Energy,3.13,3.01,3.13,3,,107.08,0.0129,0.0756,0.1465,-0.3612,-0.5122,1366,Industrials,12.0,"Oceanteam ASA operates as an offshore shipping company in Mexico, Latin America, West Africa, and the Asia-Pacific. It operates through Oceanteam Shipping and Oceanteam Solutions segments. The company owns, charters, and manages two deep water offshore construction support vessels, and two fast support vessels (FSVs). It also provides equipment for offshore cable laying, umbilical installations, on and offshore cable storage, and cable transportation; and designs and engineers platforms and infrastructures for the oil and gas and renewables industry. In addition, the company rents tensioners, turntables, and reels. It serves oil and gas, offshore renewables, and civil engineering sectors. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was founded in 2005 and is headquartered in Bergen, Norway.",Bergen,47 55 10 82 40,Norway,[],http://www.oceanteam.nl,1.0,STRANDVEIEN 15,Marine Shipping,3.09,3.13,3.3304348,,0.0,,3.13,,38822.0,,3.09,2.8941176,,3.13,,38822.0,,,,,,1.334494,,,3.13,4.0,NOK,1500.0,,,,107081376.0,,,12632.0,6.743583999999999,3.13,3.13,,150100.0,1500.0,8.51005,,,,2.5,3.01,False,,135600.0,3.13,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,OTS.OL,finmb_27340700,no_market,,9.83,,0.0085,27.859,-0.51499283,,,,34211300.0,,,1.7519999999999998,,,,1577750400.0,0.12597999,-815000.0,0.004,,,1.7865297999999998,0.047470003,1640908800.0,1577750400.0,,,32036792.0,156092800.0,,1574812800.0,1:23,,,,,,,,,,,https://logo.clearbit.com/oceanteam.nl,Lysaker,782.5,47 55 10 82 49,,,,db06849e-c583-3ebb-b6fd-a8075052f557,
ODL,Odfjell Drilling,Energy,11.76,11.72,11.78,91,,2784.57,-0.0151,0.0068000000000000005,0.0034,-0.6406000000000001,-0.44,AB12 3LG,Energy,2581.0,"Odfjell Drilling Ltd. operates as an integrated offshore drilling, well service, and engineering company worldwide. The company operates through three segments: Mobile Offshore Drilling Units, Drilling & Technology, and Well Services. It operates drilling units and offers management services to owners of semisubmersibles, drillships, and jack-up; and project management and follow-up during construction, management of regulatory requirements, marketing and client relations, preparations for operation, and drilling operations. The company also provides integrated drilling services, such as onshore support, production drilling and completion, well maintenance, plugging and abandonment, facility maintenance planning, and project management for maintenance and modifications; and onceptual engineering and engineering design, compliance assurance and maintenance management, marine and operational support, and rig inspection services, as well as construction and commissioning support, modifications, and upgrades. In addition, it provides well services to the oil industry, including casing and tubular running, drill tool and tubular rental, well intervention, and wellbore cleaning services. The company was founded in 1914 and is headquartered in Aberdeen, the United Kingdom. Odfjell Drilling Ltd. is a subsidiary of Odfjell Partners Ltd.",Aberdeen,44 1224 856 000,United Kingdom,[],http://www.odfjelldrilling.com,1.0,Bergen House,Oil & Gas Drilling,11.94,11.68,12.861158999999999,,0.0,,12.04,,794528.0,,11.94,11.519411999999999,,11.68,,794528.0,,,,,1395100800.0,1.9802549999999999,,,11.68,2.0,NOK,242413.0,,,,2784568320.0,,,1311419.0,3.398957,11.68,11.78,,181500.0,242413.0,33.8,84.0,,,6.12,11.72,False,,820000.0,12.04,OSL,ODFJELL DRILLING,Odfjell Drilling Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODL.OL,finmb_241631186,no_market,,4.996,,0.06548,12.432,-0.46021706,,0.14,,236783008.0,,,4.426,,,,1577750400.0,0.119320005,45717000.0,0.193,,,2.6570264999999997,0.60887,1640908800.0,1585612800.0,,,92589335.0,4093195520.0,,,,,,1.2890000000000001,,,,,,,,https://logo.clearbit.com/odfjelldrilling.com,Crawpeel Road Altens,60.932643999999996,44 1224 856 001,,,,7a8ee3e5-a9ab-3d18-8018-c55f5fcad7e3,
ODF,Odfjell ser. A,Industrials,20.8,20.8,21.0,6,LP,1248.42,0.0,-0.028,-0.0189,-0.2151,-0.1224,5892,Industrials,2383.0,"Odfjell SE engages in the transportation and storage of bulk liquid chemicals, acids, edible oils, and other special products. The company operates through three segments: Chemical Tankers, Tank Terminals, and Gas Carriers. It owns and operates chemical tankers that offers global and regional transportation; tank terminals, which provides storage of various chemical and petroleum products; and LPG/ethylene carriers. As of December 31, 2019, it operated a chemical tanker fleet of 75 vessels, including 33 owned, 5 bareboat chartered, 16 time chartered vessels, 13 leased, and 8 pool vessels, as well as 2 LPG/ethylene carriers. The company's terminal network comprises of 543 tanks with 1.41 million cubic meters of storage capacity. It operates in Europe, North America, South America, the Middle East, Asia, Australia, Africa, and internationally. Odfjell SE was founded in 1914 and is headquartered in Bergen, Norway.",Bergen,47 55 27 00 00,Norway,[],http://www.odfjell.com,1.0,Conrad Mohrs veg 29,Marine Shipping,20.8,21.1,22.095651999999998,0.008798077,0.0,,21.1,,15375.0,,20.8,21.111765,0.183,21.1,,15375.0,,,,,1525824000.0,0.46225299999999997,,,20.6,2.0,NOK,3840.0,,,,1634800896.0,,,12919.0,1.828025,20.6,21.0,,24000.0,3840.0,32.0,-103.99999,,,17.1,20.8,False,,49000.0,21.1,OSL,ODFJELL SE,Odfjell SE,Europe/Oslo,CEST,False,7200000.0,EQUITY,ODF.OL,finmb_876111,no_market,,3.2569999999999997,,-0.028560000000000002,19.415,-0.15102047,,-0.2,,60020300.0,,,6.516,,,,1577750400.0,0.07780000599999999,-25544000.0,-0.325,,,3.1921425,0.58329,1640908800.0,1585612800.0,,,28257135.0,2912951552.0,,1115337600.0,2:1,,,,,,,,,,,https://logo.clearbit.com/odfjell.com,PO Box 6101 Postterminalen,,,,,,f54342aa-4fe6-3305-a76c-1f4294859ae0,
